name,auth,translator,publisher,date,price,rating,hot,url
坏小孩,紫金陈 , 湖南文艺出版社 , 湖南文艺出版社 , 2018-7-1 , 54.00元,7.4,52309,https://book.douban.com/subject/25955474/
活着,余华 , 作家出版社 , 作家出版社 , 2012-8-1 , 20.00元,9.4,508178,https://book.douban.com/subject/4913064/
白夜行,[日] 东野圭吾 , 刘姿君 , 南海出版公司 , 2013-1-1 , 39.50元,9.1,280494,https://book.douban.com/subject/10554308/
房思琪的初恋乐园,林奕含 , 北京联合出版公司 , 北京联合出版公司 , 2018-1 , 45.00元,9.2,197774,https://book.douban.com/subject/27614904/
小王子,[法] 圣埃克苏佩里 , 马振聘 , 人民文学出版社 , 2003-8 , 22.00元,9.0,583683,https://book.douban.com/subject/1084336/
解忧杂货店,[日] 东野圭吾 , 李盈春 , 南海出版公司 , 2014-5 , 39.50元,8.5,647380,https://book.douban.com/subject/25862578/
追风筝的人,[美] 卡勒德·胡赛尼 , 李继宏 , 上海人民出版社 , 2006-5 , 29.00元,8.9,653874,https://book.douban.com/subject/1770782/
红楼梦,[清] 曹雪芹 著、高鹗 续 , 人民文学出版社 , 人民文学出版社 , 1996-12 , 59.70元,9.6,295538,https://book.douban.com/subject/1007305/
百年孤独,[哥伦比亚] 加西亚·马尔克斯 , 范晔 , 南海出版公司 , 2011-6 , 39.50元,9.2,298912,https://book.douban.com/subject/6082808/
围城,钱锺书 , 人民文学出版社 , 人民文学出版社 , 1991-2 , 19.00,8.9,376184,https://book.douban.com/subject/1008145/
霍乱时期的爱情,[哥伦比亚] 加西亚·马尔克斯 , 杨玲 , 南海出版公司 , 2012-9-1 , 39.50元,9.0,187235,https://book.douban.com/subject/10594787/
嫌疑人X的献身,[日] 东野圭吾 , 刘子倩 , 南海出版公司 , 2008-9 , 28.00,8.9,416918,https://book.douban.com/subject/3211779/
平凡的世界（全三部）,路遥 , 人民文学出版社 , 人民文学出版社 , 2005-1 , 64.00元,9.0,254538,https://book.douban.com/subject/1200840/
长夜难明,紫金陈 , 云南人民出版社 , 云南人民出版社 , 2017-1 , 42.00元,8.5,37363,https://book.douban.com/subject/26923390/
月亮与六便士,[英] 威廉·萨默塞特·毛姆 , 徐淳刚 , 浙江文艺出版社 , 2017-1-1 , 39.80元,8.8,151834,https://book.douban.com/subject/26954760/
三体,刘慈欣 , 重庆出版社 , 重庆出版社 , 2008-1 , 23.00,8.8,378152,https://book.douban.com/subject/2567698/
1984,[英] 乔治·奥威尔 , 刘绍铭 , 北京十月文艺出版社 , 2010-4-1 , 28.00,9.3,151018,https://book.douban.com/subject/4820710/
烧纸,[韩] 李沧东 , 金冉 , 武汉大学出版社 , 2020-5 , 58.00,8.8,2030,https://book.douban.com/subject/30441551/
局外人,[法] 阿尔贝·加缪 , 柳鸣九 , 上海译文出版社 , 2010-8 , 22.00元,9.0,132515,https://book.douban.com/subject/4908885/
杀死一只知更鸟,[美] 哈珀·李 , 高红梅 , 译林出版社 , 2012-9 , 32.00元,9.2,79399,https://book.douban.com/subject/6781808/
人生海海,麦家 , 北京十月文艺出版社 , 北京十月文艺出版社 , 2019-4 , 55.00元,8.1,33430,https://book.douban.com/subject/30475767/
骆驼祥子,老舍 , 人民文学出版社 , 人民文学出版社 , 2000-3-1 , 12.00,8.4,153960,https://book.douban.com/subject/1043815/
月亮和六便士,[英] 毛姆 , 傅惟慈 , 上海译文出版社 , 2006-8 , 15.00元,9.0,138618,https://book.douban.com/subject/1858513/
云边有个小卖部,张嘉佳 , 湖南文艺出版社 , 湖南文艺出版社 , 2018-7 , 42.00元,7.7,28586,https://book.douban.com/subject/30254298/
三体全集,刘慈欣 , 重庆出版社 , 重庆出版社 , 2012-1-1 , 168.00元,9.4,52924,https://book.douban.com/subject/6518605/
飘,[美国] 玛格丽特·米切尔 , 李美华 , 译林出版社 , 2000-9 , 40.00元,9.3,160438,https://book.douban.com/subject/1068920/
傲慢与偏见,[英] 奥斯丁 , 张玲、张扬 , 人民文学出版社 , 1993-7 , 13.00元,8.9,188658,https://book.douban.com/subject/1083428/
白鹿原,陈忠实 , 人民文学出版社 , 人民文学出版社 , 2012-9 , 39.00元,9.2,47215,https://book.douban.com/subject/10564071/
边城,沈从文、黄永玉 卓雅 插图. , 北岳文艺出版社 , 北岳文艺出版社 , 2002-4 , 12.00元,8.7,180919,https://book.douban.com/subject/1057244/
82年生的金智英,[韩]赵南柱 , 尹嘉玄 , 贵州人民出版社 , 2019-9 , 45.00元,7.9,52260,https://book.douban.com/subject/34434309/
明朝那些事儿（1-9）,当年明月 , 中国海关出版社 , 中国海关出版社 , 2009-4 , 358.20元,9.1,90471,https://book.douban.com/subject/3674537/
白夜行,[日] 东野圭吾 , 刘姿君 , 南海出版公司 , 2008-9 , 29.80元,9.1,462376,https://book.douban.com/subject/3259440/
三国演义（全二册）,[明] 罗贯中 , 人民文学出版社 , 人民文学出版社 , 1998-05 , 39.50元,9.3,123819,https://book.douban.com/subject/1019568/
平凡的世界,路遥 ," 北京出版集团公司,北京十月文艺出版社 "," 北京出版集团公司,北京十月文艺出版社 ", 2012-3-1 , CNY 79.80,9.0,43355,https://book.douban.com/subject/10517238/
生吞,郑执 , 浙江文艺出版社 , 浙江文艺出版社 , 2017-11-1 , 39.00,8.1,17398,https://book.douban.com/subject/27170951/
挪威的森林,[日] 村上春树 , 林少华 , 上海译文出版社 , 2007-7 , 23.00元,8.5,103384,https://book.douban.com/subject/2159042/
人间失格,太宰治 , 许时嘉 , 吉林出版集团有限责任公司 , 2009-9 , 16.00元,8.3,190975,https://book.douban.com/subject/4011670/
许三观卖血记,余华 , 南海出版公司 , 南海出版公司 , 1998-9 , 16.80元,8.8,193493,https://book.douban.com/subject/1029791/
围城,钱钟书 , 人民文学出版社 , 人民文学出版社 , 1991-2-1 , 39.00元,9.3,53297,https://book.douban.com/subject/11524204/
七个疯子,[阿根廷] 罗伯特·阿尔特 , 欧阳石晓 , 四川文艺出版社 , 2020-4 , 59.80,8.5,1174,https://book.douban.com/subject/34912805/
动物农场,[英] 乔治·奥威尔 , 荣如德 , 上海译文出版社 , 2007-3 , 10.00元,9.2,93159,https://book.douban.com/subject/2035179/
许三观卖血记,余华 , 作家出版社 , 作家出版社 , 2012-9 , 24.00元,9.0,48492,https://book.douban.com/subject/4760224/
八百万种死法,[美] 劳伦斯·布洛克 , 姚向辉 , 江苏凤凰文艺出版社 , 2020-4 , 49.90元,7.9,1780,https://book.douban.com/subject/34995610/
恶意,[日] 东野圭吾 , 娄美莲 , 南海出版公司 , 2009-6 , 18.00,8.4,197504,https://book.douban.com/subject/3646172/
城南旧事,林海音 文、关维兴 图 , 中国青年出版社 , 中国青年出版社 , 2003-7 , 16.00元,9.0,102536,https://book.douban.com/subject/1254588/
银河系边缘的小失常,[以色列] 埃特加·凯雷特 , 方铁 , 浦睿文化·湖南文艺出版社 , 2020-5 , 49.00元,8.3,1893,https://book.douban.com/subject/35005062/
鞋带,[意] 多梅尼科·斯塔尔诺内 , 陈英 , 上海译文出版社 , 2020-5 , 45,8.1,2692,https://book.douban.com/subject/34970385/
老人与海,海明威 , 吴劳 , 上海译文出版社 , 1999-10 , 8.20元,8.4,157209,https://book.douban.com/subject/1064275/
牧羊少年奇幻之旅,[巴西] 保罗·柯艾略 , 丁文林 , 南海出版公司 , 2009-3-1 , 25.00元,8.5,121716,https://book.douban.com/subject/3608208/
默读,Priest , 百花洲文艺出版社 , 百花洲文艺出版社 , 2018-1 , 45.00,8.4,32011,https://book.douban.com/subject/27608412/
三体Ⅱ,刘慈欣 , 重庆出版社 , 重庆出版社 , 2008-5 , 32.00,9.3,224194,https://book.douban.com/subject/3066477/
无证之罪,紫金陈 , 浦睿文化·湖南人民出版社 , 浦睿文化·湖南人民出版社 , 2018-6 , 49.00元,7.2,14848,https://book.douban.com/subject/25799686/
无声告白,[美] 伍绮诗 , 孙璐 , 江苏凤凰文艺出版社 , 2015-7 , 35.00元,8.2,116871,https://book.douban.com/subject/26382433/
基督山伯爵,大仲马 , 周克希、韩沪麟 , 上海译文出版社 , 1991-12-1 , 43.90元,9.0,101794,https://book.douban.com/subject/1085860/
岛上书店,[美] 加布瑞埃拉·泽文 , 孙仲旭、李玉瑶 , 江苏凤凰文艺出版社 , 2015-5-1 , CNY 35.00,7.6,121557,https://book.douban.com/subject/26340138/
简爱（英文全本）,[英] 夏洛蒂·勃朗特 , 世界图书出版公司 , 世界图书出版公司 , 2003-11 , 18.00元,8.5,187949,https://book.douban.com/subject/1141406/
三体Ⅲ,刘慈欣 , 重庆出版社 , 重庆出版社 , 2010-11 , 38.00元,9.2,216448,https://book.douban.com/subject/5363767/
鼠疫,(法)阿尔贝·加缪 , 刘方 , 上海译文出版社 , 2013-8 , 34.00元,9.1,23635,https://book.douban.com/subject/24257229/
呼吸,[美] 特德·姜 , 耿辉、Ent、李克勤、姚向辉 , 译林出版社 , 2019-12 , 42,8.6,14863,https://book.douban.com/subject/34672176/
窗边的小豆豆,[日] 黑柳彻子 著、岩崎千弘 图 , 赵玉皎 , 南海出版公司 , 2003-1 , 20.00元,8.7,160720,https://book.douban.com/subject/1007914/
遥远的救世主,豆豆 , 作家出版社 , 作家出版社 , 2005-05-01 , 28.00,8.7,14476,https://book.douban.com/subject/1322455/
一个陌生女人的来信,[奥] 斯台芬·茨威格 , 张玉书 , 上海译文出版社 , 2007-7 , 20.00元,8.7,108365,https://book.douban.com/subject/2154960/
我的天才女友,[意] 埃莱娜·费兰特 , 陈英 , 人民文学出版社 , 2017-1 , 42.00元,8.5,59355,https://book.douban.com/subject/26878124/
肖申克的救赎,[美] 斯蒂芬·金 , 施寄青、赵永芬、齐若兰 , 人民文学出版社 , 2006-7 , 29.90元,9.1,86641,https://book.douban.com/subject/1829226/
聋哑时代,双雪涛 , 广西师范大学出版社 , 广西师范大学出版社 , 2020-4 , 54.00,8.6,1050,https://book.douban.com/subject/34969942/
刀锋,[英]毛姆 , 周煦良 , 上海译文出版社 , 2007-3 , 18.00元,9.0,55807,https://book.douban.com/subject/2035162/
黄金时代,王小波 , 花城出版社 , 花城出版社 , 1999-3 , 19.00元,8.9,125416,https://book.douban.com/subject/1089243/
呐喊,鲁迅 , 人民文学出版社 , 人民文学出版社 , 1973年3月 , 0.36元,8.9,91674,https://book.douban.com/subject/1449351/
挪威的森林,[日] 村上春树 , 林少华 , 上海译文出版社 , 2001-2 , 18.80元,8.0,318883,https://book.douban.com/subject/1046265/
美丽新世界,[英] 赫胥黎 , 陈超 , 上海译文出版社 , 2017-6 , 45.00元,9.1,11381,https://book.douban.com/subject/27002046/
无人生还,[英] 阿加莎・克里斯蒂 , 祁阿红 , 人民文学出版社 , 2008-3 , 19.00,8.9,100555,https://book.douban.com/subject/3006581/
诡计博物馆,[日] 大山诚一郎 , 吕平 , 上海文艺出版社 , 2020-6 , 39.90元,7.9,1538,https://book.douban.com/subject/35016085/
人生,路遥 , 北京十月文艺出版社 , 北京十月文艺出版社 , 2009-5 , 20.00元,8.4,52030,https://book.douban.com/subject/3803820/
失踪的孩子,[意] 埃莱娜·费兰特 , 陈英 , 人民文学出版社 , 2018-7 , 62.00元,9.1,36585,https://book.douban.com/subject/30172069/
天龙八部,金庸 , 生活.读书.新知三联书店 , 生活.读书.新知三联书店 , 1994-5 , 96.0,9.1,103757,https://book.douban.com/subject/1255625/
盗墓笔记,南派三叔 , 中国友谊出版公司 , 中国友谊出版公司 , 2007-1 , 26.80元,8.3,161027,https://book.douban.com/subject/1948901/
东方快车谋杀案,[英] 阿加莎·克里斯蒂 , 陈尧光 , 人民文学出版社 , 2006-5 , 18.00元,9.0,98271,https://book.douban.com/subject/1827374/
福尔摩斯探案全集（上中下）,[英] 阿·柯南道尔 , 丁钟华 等 , 1981-8 , 53.00元,68.00元,9.2,93340,https://book.douban.com/subject/1040211/
西游记（全二册）,吴承恩 , 黄肃秋 注释 , 人民文学出版社 , 2004-8 , 47.20元,8.9,59622,https://book.douban.com/subject/1029553/
穆斯林的葬礼,霍达 , 北京十月文艺出版社 , 北京十月文艺出版社 , 1988-12-1 , 32.00,8.1,145547,https://book.douban.com/subject/1082334/
摆渡人,[英]克莱儿·麦克福尔 , 付强 , 百花洲文艺出版社 , 2015-6-1 , 36.00,6.2,82987,https://book.douban.com/subject/26356948/
死缓,[法]路易-费迪南·塞利纳 , 金龙格 , 漓江出版社 , 2017-10 , 88.00元,8.3,323,https://book.douban.com/subject/27141613/
海底两万里,[法国] 儒尔·凡尔纳 , 沈国华、钱培鑫、曹德明 , 译林出版社 , 2002-9 , 19.50元,8.5,81339,https://book.douban.com/subject/1085470/
两京十五日,马伯庸 , 湖南文艺出版社 , 湖南文艺出版社 , 2020-7 , 108.00元,8.5,946,https://book.douban.com/subject/35080870/
一个叫欧维的男人决定去死,[瑞典] 弗雷德里克·巴克曼 , 宁蒙 , 四川文艺出版社 , 2015-12 , 35.00元,9.0,35523,https://book.douban.com/subject/26672693/
斯通纳,[美] 约翰·威廉斯 , 杨向荣 , 上海人民出版社 , 2016-1 , 49.00元,8.8,33845,https://book.douban.com/subject/26425831/
偷影子的人,(法)马克·李维 , 段韵灵 , 湖南文艺出版社 , 2012-6-20 , 29.80元,7.7,88352,https://book.douban.com/subject/10763902/
巨人的陨落,[英] 肯·福莱特 , 于大卫 , 江苏凤凰文艺出版社 , 2016-5-1 , 129.80元,8.9,66910,https://book.douban.com/subject/26698660/
杀死一只知更鸟,[美] 哈珀·李 , 李育超 , 译林出版社 , 2017-2 , 48.00,9.3,21360,https://book.douban.com/subject/26879778/
寂寞的游戏,袁哲生 , 北京联合出版公司 , 北京联合出版公司 , 2017-9 , 38.00元,8.4,12511,https://book.douban.com/subject/27104286/
克莱因壶,[日]冈岛二人 , 张舟 , 化学工业出版社 , 2019-9 , 48.00元,8.8,7807,https://book.douban.com/subject/33658616/
逍遥游,班宇 , 理想国|春风文艺出版社 , 理想国|春风文艺出版社 , 2020-5 , 58.00元,8.1,1475,https://book.douban.com/subject/34940823/
新名字的故事,[意] 埃莱娜·费兰特 , 陈英 , 人民文学出版社 , 2017-4 , 59.00元,9.0,46387,https://book.douban.com/subject/26986954/
繁花,金宇澄 , 上海文艺出版社 , 上海文艺出版社 , 2013-3 , 48.00元,8.7,20012,https://book.douban.com/subject/22714154/
山茶文具店,[日] 小川糸 , 王蕴洁 , 湖南文艺出版社 , 2018-3 , 49.80,8.3,20192,https://book.douban.com/subject/28656614/
盗墓笔记,南派三叔 , 上海文化出版社 , 上海文化出版社 , 2011-9 , 295.20,8.5,27679,https://book.douban.com/subject/6953273/
献给阿尔吉侬的花束,[美] 丹尼尔·凯斯 , 陈澄和 , 广西师范大学出版社 , 2015-4 , 36.00元,9.0,16982,https://book.douban.com/subject/26362836/
伪装学渣,木瓜黄 , 北京时代华文书局 , 北京时代华文书局 , 2019-6 , 39.80元,6.6,5866,https://book.douban.com/subject/34429608/
树上的男爵,[意大利]伊塔洛·卡尔维诺 , 吴正仪 , 译林出版社 , 2012-4-1 , 30.00元,9.1,23675,https://book.douban.com/subject/6789605/
恶意,[日] 东野圭吾 , 娄美莲 , 南海出版公司 , 2016-11-1 , 39.50元,8.7,37199,https://book.douban.com/subject/26877752/
灿烂千阳,[美] 卡勒德·胡赛尼 , 李继宏 , 上海人民出版社 , 2007-9 , 28.00元,8.8,92041,https://book.douban.com/subject/2143732/
无人生还,[英] 阿加莎·克里斯蒂 , 夏阳 , 新星出版社 , 2013-7 , 28.00元,8.6,35503,https://book.douban.com/subject/24859822/
破云,淮上 , 江苏凤凰文艺出版社 , 江苏凤凰文艺出版社 , 2019-7 , 49.80元,8.3,9525,https://book.douban.com/subject/34467283/
19年间谋杀小叙,那多 , 人民文学出版社 , 人民文学出版社 , 2018-7 , 59.00元,8.2,10269,https://book.douban.com/subject/30237176/
鲁滨逊漂流记,[英] 笛福 , 马静 , 广西民族出版社 , 2002-1 , 9.20元,8.1,153770,https://book.douban.com/subject/1016003/
呼兰河传,萧红 , 百花文艺出版社 , 百花文艺出版社 , 2005-01 , 19.00,8.9,55704,https://book.douban.com/subject/1060852/
祈念守护人,[日] 东野圭吾 , 宋刚 , 南海出版公司 , 2020-6 , 59.00,7.8,1435,https://book.douban.com/subject/35017604/
了不起的盖茨比,菲茨杰拉德 , 姚乃强 , 人民文学出版社 , 2004-06 , 12.00元,8.4,107785,https://book.douban.com/subject/1008988/
怪诞故事集,[波兰] 奥尔加·托卡尔丘克 , 李怡楠 , 浙江文艺出版社 , 2020-7 , 45.00元,8.7,251,https://book.douban.com/subject/35023731/
皮囊,蔡崇达 , 天津人民出版社 , 天津人民出版社 , 2014-12-1 , 39.80元,7.6,87127,https://book.douban.com/subject/26278687/
笑傲江湖（全四册）,金庸 , 生活·读书·新知三联书店 , 生活·读书·新知三联书店 , 1994-5 , 76.80元,9.0,89283,https://book.douban.com/subject/1002299/
她们,阎连科 , 河南文艺出版社 , 河南文艺出版社 , 2020-5 , 46.80元,8.4,892,https://book.douban.com/subject/34973161/
了不起的盖茨比,[美] 斯科特·菲茨杰拉德 , 邓若虚 , 南海出版公司 , 2012-5 , 25.00元,8.7,25911,https://book.douban.com/subject/10738023/
离开的，留下的,[意] 埃莱娜·费兰特 , 陈英 , 人民文学出版社 , 2017-10 , 62.00,8.7,35250,https://book.douban.com/subject/27104959/
悉达多,[德] 赫尔曼·黑塞 , 杨玉功 译、丁君君 校 , 上海人民出版社 , 2009-3 , 20.00,9.0,25992,https://book.douban.com/subject/3406401/
魔道祖師 一,墨香铜臭 , 平心工作室 , 平心工作室 , 2016-12-8 , NT330元,7.9,26078,https://book.douban.com/subject/26924196/
平原上的摩西,双雪涛 , 百花文艺出版社 , 百花文艺出版社 , 2016-6 , 39.50元,8.3,15828,https://book.douban.com/subject/26803179/
面纱,(英)W.萨默塞特·毛姆 , 阮景林 , 重庆 , 2012-05-01 , 32.00元,8.7,42555,https://book.douban.com/subject/10560798/
麦田里的守望者,[美国] J. D. 塞林格 , 孙仲旭 , 译林出版社 , 2007-3 , 28.00元,8.1,62852,https://book.douban.com/subject/2053249/
冬泳,班宇 , 上海三联书店 , 上海三联书店 , 2018-9 , 49.00元,8.1,19492,https://book.douban.com/subject/30362170/
故事,[美] 罗伯特·麦基 , 周铁东 , 天津人民出版社 , 2014-9-1 , 68.00元,9.2,10578,https://book.douban.com/subject/25976544/
傲慢与偏见,简•奥斯丁(Jane Austen) , 孙致礼 , 译林出版社 , 2010-6-1 , 18.50元,9.0,17829,https://book.douban.com/subject/4881639/
哈利·波特与魔法石,[英] J. K. 罗琳 , 苏农 , 人民文学出版社 , 2000-9 , 19.50元,9.1,171525,https://book.douban.com/subject/1041007/
放学后,（日）东野圭吾 , 赵峻 , 南海出版公司 , 2010-1 , 20.00,7.6,122540,https://book.douban.com/subject/4074636/
夏天、烟火和我的尸体,[日] 乙一 , 连子心 , 南海出版公司 , 2019-9 , 45.00,7.5,7841,https://book.douban.com/subject/34778574/
呼啸山庄,（英）勃朗特、张玲、张扬 , 张扬、张玲 , 人民文学出版社 , 1999-01-01 , 27.30元,8.4,103400,https://book.douban.com/subject/1119522/
漫长的告别,[美] 雷蒙德·钱德勒 , 姚向辉 , 海南出版社 , 2018-9 , 69.00,8.2,19023,https://book.douban.com/subject/30316475/
遗忘通论,[安哥拉] 若泽·爱德华多·阿瓜卢萨 , 王渊 , 上海人民出版社 , 2020-4 , 59.00元,8.8,867,https://book.douban.com/subject/34969956/
帝国游戏,[智利] 罗贝托·波拉尼奥 , 汪天艾 ,上海人民出版社 , 2020-5 , 69.00元,8.7,524,https://book.douban.com/subject/34917793/
夏洛的网,[美] E.B.怀特 , 任溶溶 , 上海译文出版社 , 2004-5 , 17.00元,8.6,52528,https://book.douban.com/subject/1036274/
一句顶一万句,刘震云 , 长江文艺出版社 , 长江文艺出版社 , 2009-3 , 29.80,8.7,37821,https://book.douban.com/subject/3633461/
生活与命运,[俄罗斯] 瓦西里·格罗斯曼 , 力冈 , 理想国丨四川人民出版社 , 2020-2 , 149.00元,9.4,653,https://book.douban.com/subject/34928037/
一个知识女性的思考系列,[英]蕾切尔·卡斯克 , 中信出版集团 , 中信出版集团 , 2020-3 , 128.00元,8.8,410,https://book.douban.com/subject/34950849/
不能承受的生命之轻,[捷克] 米兰·昆德拉 , 许钧 , 上海译文出版社 , 2003-7 , 23.00元,8.5,201387,https://book.douban.com/subject/1017143/
四世同堂,老舍 , 北京十月文艺出版社 , 北京十月文艺出版社 , 2008-07 , 36.00元,9.3,15888,https://book.douban.com/subject/3183775/
我会在六月六十日回来,[法] 马塞尔·埃梅 , 李玉民 , 北京联合出版公司 , 2020-5 , 198.00,9.3,166,https://book.douban.com/subject/34993195/
最好的我们,八月长安 , 湖南文艺出版社 , 湖南文艺出版社 , 2013-8-5 , 55,8.7,56744,https://book.douban.com/subject/24754316/
兄弟,余华 , 作家出版社 , 作家出版社 , 2012-9-1 , 43.00元,8.5,27671,https://book.douban.com/subject/20441957/
罪与罚,[俄] 陀思妥耶夫斯基 , 岳麟 , 上海译文出版社 , 2006-8 , 23.00元,9.1,12707,https://book.douban.com/subject/1858568/
卡拉马佐夫兄弟,[俄] 费奥多尔·陀思妥耶夫斯基 , 荣如德 , 上海译文出版社 , 2006-8 , 25.00元,9.4,15247,https://book.douban.com/subject/1856494/
金色梦乡,[日] 伊坂幸太郎 , 代珂 , 南海出版公司 , 2016-11 , 49.50元,8.9,24614,https://book.douban.com/subject/26864984/
何以笙箫默,顾漫 , 朝华出版社 , 朝华出版社 , 2007-4 , 15.00元,7.8,138632,https://book.douban.com/subject/1461903/
台北人,白先勇 , 广西师范大学出版社 , 广西师范大学出版社 , 2010-10 , 38.00元,8.9,36310,https://book.douban.com/subject/5337248/
情人,[法] 玛格丽特·杜拉斯 , 王道乾 , 上海译文出版社 , 2005-7 , 20.00元,8.1,134657,https://book.douban.com/subject/1400705/
草房子,曹文轩 , 江苏少年儿童出版社 , 江苏少年儿童出版社 , 2009-6 , 18.00元,9.0,21291,https://book.douban.com/subject/1052990/
罗杰疑案,[英] 阿加莎·克里斯蒂 , 常禾 , 新星出版社 , 2013-3 , 28.00元,9.2,19403,https://book.douban.com/subject/21371175/
春山,何大草 , 北京联合出版公司 , 北京联合出版公司 , 2020-6-1 , 39.80,7.9,781,https://book.douban.com/subject/35005098/
夏日终曲,[美] 安德烈·艾席蒙 , 吴妍蓉 , 外语教学与研究出版社 , 2018-3 , 39.90,8.8,14494,https://book.douban.com/subject/28659562/
达·芬奇密码,[美] 丹·布朗 , 朱振武、吴晟、周元晓 , 上海人民出版社 , 2004-2 , 28.00元,8.2,207359,https://book.douban.com/subject/1040771/
白鹿原,陈忠实 , 人民文学出版社 , 人民文学出版社 , 1997-12 , 28.00元,8.7,103160,https://book.douban.com/subject/1085799/
不能承受的生命之轻,米兰·昆德拉 , 许钧 , 上海译文出版社 , 2010-8 , 29.00元,8.8,32561,https://book.douban.com/subject/4920007/
猴杯,张贵兴 , 后浪丨四川人民出版社 , 后浪丨四川人民出版社 , 2020-7 , 48.00元,8.8,348,https://book.douban.com/subject/35023261/
雪国,[日] 川端康成 , 叶渭渠、唐月梅 , 南海出版公司 , 2013-9-15 , CNY 32.00,8.0,30487,https://book.douban.com/subject/24736899/
狼图腾,姜戎 , 长江文艺出版社 , 长江文艺出版社 , 2004-4 , 32.00元,8.2,146549,https://book.douban.com/subject/1022060/
Normal People,Sally Rooney , Faber & Faber , Faber & Faber , 2019-5-2 , GBP 8.99,8.2,995,https://book.douban.com/subject/34453257/
孤城闭,米兰Lady , 新世界出版社 , 新世界出版社 , 2009-09-11 , 24.80元,8.6,5290,https://book.douban.com/subject/4041998/
射雕英雄传（全四册）,金庸 , 生活·读书·新知三联书店 , 生活·读书·新知三联书店 , 1999-04 , 47.00元,9.0,65384,https://book.douban.com/subject/1044547/
天官赐福,杜枫 , 三葉草出版社 ,杜枫 , 三葉草出版社 , 2008-02-20,8.2,5546,https://book.douban.com/subject/3022521/
简爱,[英] 夏洛蒂·勃朗特 , 宋兆霖 , 上海文艺出版社 , 2007-8-1 , 27.00元,8.6,21346,https://book.douban.com/subject/2253379/
倾城之恋,花城出版社 , 1997-3-1 ,花城出版社 , 1997-3-1 , 11.00,8.5,147396,https://book.douban.com/subject/1090043/
我将独自前行,[日] 若竹千佐子 , 杜海玲 , 北京联合出版公司 , 2020-3 , 42.00元,7.7,1425,https://book.douban.com/subject/34950362/
水浒传（全二册）,[明] 施耐庵、罗贯中 , 人民文学出版社 , 人民文学出版社 , 1997-1 , 50.60元,8.6,58446,https://book.douban.com/subject/1008357/
生活与命运,[俄罗斯] 瓦西里·格罗斯曼 , 力冈 , 广西师范大学出版社 , 2015-8-20 , 118.00元,9.3,1944,https://book.douban.com/subject/26394018/
孽子,白先勇 , 广西师范大学出版社 , 广西师范大学出版社 , 2010.10 , 46.00元,9.1,16124,https://book.douban.com/subject/5337254/
巴黎圣母院,[法]雨果 , 陈敬容 , 人民文学出版社 , 1982-6 , 22.50元,8.4,91198,https://book.douban.com/subject/1024197/
失明症漫记,(葡)若泽·萨拉马戈 , 范维信 , 南海出版公司 , 2014-2 , 29.50,9.1,12479,https://book.douban.com/subject/20428302/
从你的全世界路过,张嘉佳 , 湖南文艺出版社 , 湖南文艺出版社 , 2013-11-1 , 36.00元,7.0,107594,https://book.douban.com/subject/25747921/
局外人,(法)阿尔贝·加缪 , 柳鸣九 , 上海译文出版社 , 2013-8 , 22.00,9.1,16541,https://book.douban.com/subject/24257486/
倾城之恋,张爱玲 , 北京十月文艺出版社 , 北京十月文艺出版社 , 2006-12 , 29.80元,8.7,38183,https://book.douban.com/subject/1985223/
剖开您是我的荣幸,[日]皆川博子 , 曲岚、王小禾 , 新星出版社 , 2020-5 , 58.00元,7.5,768,https://book.douban.com/subject/34985448/
一桩事先张扬的凶杀案,[哥伦比亚] 加西亚·马尔克斯 , 魏然 , 南海出版公司 , 2013-6 , 25.00元,8.7,23392,https://book.douban.com/subject/24382569/
人生删除事务所,[日] 本多孝好 , 吕灵芝 , 文治图书·四川文艺出版社 , 2020-6 , 45,7.3,887,https://book.douban.com/subject/34799802/
光明共和国,[西]安德烈斯·巴尔瓦 , 蔡学娣 , 广西师范大学出版社 , 2020-4 , 46,9.0,442,https://book.douban.com/subject/34978587/
天才基本法,长洱 , 江苏凤凰文艺出版社 , 江苏凤凰文艺出版社 , 2019-7 , 78.00元,8.6,5710,https://book.douban.com/subject/34466299/
神雕侠侣,金庸 , 有1996年11月北平第4次印本 , 生活·读书·新知三联书店 , 1994-5 , 76.80元,8.9,80948,https://book.douban.com/subject/1255624/
想成为神的巴士司机,[以色列] 埃特加·凯雷特 , 楼武挺 , 浦睿文化·湖南文艺出版社 , 2020-5 , 39.00元,7.8,644,https://book.douban.com/subject/35005049/
外婆的道歉信,[瑞典] 弗雷德里克·巴克曼 , 孟汇一 , 天津人民出版社 , 2017-5 , 42.00元,8.0,22911,https://book.douban.com/subject/27029890/
双子星,[日] 伊坂幸太郎 , 代珂 , 北京联合出版公司 , 2020-6 , 48.00元,7.7,724,https://book.douban.com/subject/35040230/
陆犯焉识,严歌苓 , 作家出版社 , 作家出版社 , 2011-10 , 35.00元,8.8,44588,https://book.douban.com/subject/6880158/
钢铁是怎样炼成的,[苏] 尼·奥斯特洛夫斯基 , 曹缦西、王志棣 , 译林出版社 , 1996-10 , 20.00元,7.6,61121,https://book.douban.com/subject/1013502/
在细雨中呼喊,余华 , 作家出版社 , 作家出版社 , 2012-11-1 , 25.00元,8.6,15008,https://book.douban.com/subject/20421947/
罗生门,[日]芥川龙之介 , 林少华 , 上海译文出版社 , 2008-7 , 12.00元,8.7,48293,https://book.douban.com/subject/3136271/
