name,auth,translator,publisher,date,price,rating,hot,url
Python编程,[美] 埃里克·马瑟斯 , 袁国忠 , 人民邮电出版社 , 2016-7-1 , 89.00元,9.1,3199,https://book.douban.com/subject/26829016/
黑客与画家,[美] Paul Graham , 阮一峰 , 人民邮电出版社 , 2011-4 , 49.00元,8.7,18715,https://book.douban.com/subject/6021440/
计算机程序的构造和解释(原书第2版),Harold Abelson、Gerald Jay Sussman、Julie Sussman , 裘宗燕 , 机械工业出版社 , 2004-2 , 45.00元,9.5,2370,https://book.douban.com/subject/1148282/
代码大全（第2版）,[美] 史蒂夫·迈克康奈尔 , 金戈、汤凌、陈硕、张菲 译、裘宗燕 审校 , 电子工业出版社 , 2006-3 , 128.00元,9.3,3863,https://book.douban.com/subject/1477390/
编码,[美] Charles Petzold , 左飞、薛佟佟 , 电子工业出版社 , 2010 , 55.00元,9.2,3326,https://book.douban.com/subject/4822685/
Python编程快速上手,Al Sweigart , 王海鹏 ,异步图书 , 2016-7-1 , 69.00元,9.0,756,https://book.douban.com/subject/26836700/
程序员修炼之道(第2版),David Thomas、Andrew Hunt , 云风 , 电子工业出版社 , 2020-4-1 , 89.00元,9.2,157,https://book.douban.com/subject/35006892/
算法图解,[美] Aditya Bhargava , 袁国忠 , 人民邮电出版社 , 2017-3 , 49.00元,8.4,1845,https://book.douban.com/subject/26979890/
数据密集型应用系统设计,Martin Kleppmann , 赵军平、李三平、吕云松、耿煜 , 中国电力出版社 , 2018-9-1 , 128,9.7,482,https://book.douban.com/subject/30329536/
C程序设计语言,（美）Brian W. Kernighan、（美）Dennis M. Ritchie , 徐宝文、李志译、尤晋元审校 , 机械工业出版社 , 2004-1 , 30.00元,9.4,4579,https://book.douban.com/subject/1139336/
代码整洁之道,[美]Robert C. Martin , 韩磊 , 人民邮电出版社 , 2010-1-1 , 59.00元,8.6,1717,https://book.douban.com/subject/4199741/
Python深度学习,[美] 弗朗索瓦•肖莱 , 张亮 , 人民邮电出版社 , 2018-8 , 119.00元,9.6,627,https://book.douban.com/subject/30293801/
Java编程思想 （第4版）,[美] Bruce Eckel , 陈昊鹏 , 机械工业出版社 , 2007-6 , 108.00元,9.1,3837,https://book.douban.com/subject/2130190/
流畅的Python,[巴西] Luciano Ramalho , 安道、吴珂 , 人民邮电出版社 , 2017-5-15 , 139元,9.4,736,https://book.douban.com/subject/27028517/
深入理解计算机系统（原书第3版）,Randal E.Bryant、David O'Hallaron , 龚奕利、贺莲 , 机械工业出版社 , 2016-11 , 139.00元,9.8,1096,https://book.douban.com/subject/26912767/
算法导论（原书第2版）,[美] Thomas H.Cormen、Charles E.Leiserson、Ronald L.Rivest、Clifford Stein , 潘金贵 等 , 机械工业出版社 , 2006-9 , 85.00元,9.3,5006,https://book.douban.com/subject/1885170/
深入理解计算机系统（原书第2版）,（美）Randal E.Bryant、David O'Hallaron , 龚奕利、雷迎春 , 机械工业出版社 , 2011-1-1 , 99.00元,9.7,2579,https://book.douban.com/subject/5333562/
C Primer Plus（第6版）中文版,普拉达 (Stephen Prata) , 姜佑 , 人民邮电出版社 , 2016-4-1 , CNY 89.00,9.4,762,https://book.douban.com/subject/26792521/
C++ Primer 中文版（第 5 版）,[美] Stanley B. Lippman、[美] Josée Lajoie、[美] Barbara E. Moo , 王刚、杨巨峰 , 电子工业出版社 , 2013-9-1 , CNY 128.00,9.4,1785,https://book.douban.com/subject/25708312/
打火机与公主裙·荒草园,Twentine , 青岛出版社 , 青岛出版社 , 2017-3 , 36.00元,8.3,7584,https://book.douban.com/subject/26978506/
JavaScript高级程序设计（第3版）,[美] Nicholas C. Zakas , 李松峰、曹力 , 人民邮电出版社 , 2012-3-29 , 99.00元,9.3,2391,https://book.douban.com/subject/10546125/
程序员修炼之道,Andrew Hunt、David Thomas , 马维达 , 电子工业出版社 , 2005-1 , 48.00元,8.6,2304,https://book.douban.com/subject/1152111/
算法（第4版）,塞奇威克 (Robert Sedgewick)、韦恩 (Kevin Wayne) , 谢路云 , 人民邮电出版社 , 2012-10-1 , 99.00元,9.4,1272,https://book.douban.com/subject/19952400/
Head First 设计模式（中文版）,弗里曼 , O'Reilly Taiwan公司 , 中国电力出版社 , 2007-9 , 98.00元,9.2,3129,https://book.douban.com/subject/2243615/
设计模式,[美] Erich Gamma、Richard Helm、Ralph Johnson、John Vlissides , 李英军、马晓星、蔡敏、刘建中 等 , 机械工业出版社 , 2000-9 , 35.00元,9.1,2923,https://book.douban.com/subject/1052241/
编程之美,《编程之美》小组 编 , 电子工业出版社 , 电子工业出版社 , 2008-3 , 40.00元,8.4,3190,https://book.douban.com/subject/3004255/
Linux/UNIX系统编程手册,Michael Kerrisk , 孙剑 许从年 董健、孙余强 郭光伟 陈舸 , 人民邮电出版社 , 2014-1 , 158,9.4,256,https://book.douban.com/subject/25809330/
人月神话,[美] 弗雷德里克·布鲁克斯 , 汪颖 , 清华大学出版社 , 2002-11 , 29.80元,8.4,3279,https://book.douban.com/subject/1102259/
利用Python进行数据分析,Wes McKinney , 唐学韬 , 机械工业出版社 , 2013-11-18 , 89.00,8.6,1319,https://book.douban.com/subject/25779298/
程序员的自我修养,俞甲子、石凡、潘爱民 , 电子工业出版社 , 电子工业出版社 , 2009-4 , 65.00,8.8,2393,https://book.douban.com/subject/3652388/
编程珠玑,Jon Bentley , 黄倩、钱丽艳 , 人民邮电出版社 , 2008-10 , 39.00元,9.1,2095,https://book.douban.com/subject/3227098/
重构,Martin Fowler , 熊节 , 人民邮电出版社 , 2010 , 69.00元,9.0,1888,https://book.douban.com/subject/4262627/
具体数学,Ronald L.Graham、Oren Patashnik、Donald E.Knuth , 张凡、张明尧 , 人民邮电出版社 , 2013-4-1 , 99.00元,9.6,324,https://book.douban.com/subject/21323941/
C专家编程,Peter Van Der Linden , 徐波 , 人民邮电出版社 , 2008-2 , 45.00元,9.2,1973,https://book.douban.com/subject/2377310/
自学是门手艺,李笑来 , 电子工业出版社 , 电子工业出版社 , 2019-6 , 99元,8.8,216,https://book.douban.com/subject/34432673/
算法（英文版·第4版）,Robert Sedgewick、Kevin Wayne , 人民邮电出版社 , 人民邮电出版社 , 2012-3-5 , 99.00元,9.3,739,https://book.douban.com/subject/10432347/
父与子的编程之旅,桑德 (Warren Sande)、桑德 (Carter Sande) , 苏金国、易郑超 , 人民邮电出版社 , 2014-10-1 , CNY 69.00,8.5,250,https://book.douban.com/subject/26005639/
编写可读代码的艺术,"Boswell, D.、Foucher, T. ", 尹哲、郑秀雯 , 机械工业出版社 , 2012-7-10 , 59.00元,8.7,918,https://book.douban.com/subject/10797189/
笨办法学Python 3,[美]泽德 A. 肖 , 王巍巍 , 人民邮电出版社 , 2018-6-1 , CNY 59.00,8.3,157,https://book.douban.com/subject/30237842/
深入理解计算机系统,Randal E.Bryant、David O'Hallaron , 龚奕利、雷迎春 , 中国电力出版社 , 2004-5-1 , 85.00元,9.5,2768,https://book.douban.com/subject/1230413/
Python数据科学手册,Jake VanderPlas , 陶俊杰、陈小莉 , 人民邮电出版社 , 2018-1-20 , 109.00元,9.3,216,https://book.douban.com/subject/27667378/
Head First Java（第二版·中文版）,"Kathy Sierra,Bert Bates 著、杨尊一 编译 张然等 改编 ", 杨尊一 , 中国电力出版社 , 2007-2 , 79.00元,8.7,1266,https://book.douban.com/subject/2000732/
动手学深度学习,阿斯顿·张（Aston Zhang）、李沐（Mu Li）、[美] 扎卡里·C. 立顿（Zachary C. Lipton）、[德] 亚历山大·J. 斯莫拉（Alexander J. Smola） , 人民邮电出版社 , 人民邮电出版社 , 2019-6 , 85.00元,9.5,182,https://book.douban.com/subject/33450010/
重构（第2版）全彩精装版,Martin Fowler , 熊节、林从羽 , 人民邮电出版社 , 2019-3 , 168,9.5,142,https://book.douban.com/subject/30468597/
Head First HTML与CSS（第2版）,Elisabeth Robson、Eric Freeman , 徐阳、丁小峰 , 中国电力出版社 , 2013-9 , 98.00元,9.3,894,https://book.douban.com/subject/25752357/
编码的奥秘,Charles Petzold , 伍卫国, 机械工业出版社 , 2000-9-1 , 24.00,9.3,1386,https://book.douban.com/subject/1024570/
数据结构与算法分析,维斯 , 冯舜玺 , 机械工业出版社 , 2004-1-1 , 35.00元,8.9,1934,https://book.douban.com/subject/1139426/
编译原理,Alfred V. Aho、Monica S.Lam、Ravi Sethi、Jeffrey D. Ullman , 赵建华、郑滔、戴新宇 , 机械工业出版社 , 2008年12月 , 89.00元,9.1,931,https://book.douban.com/subject/3296317/
Spring实战（第4版）,Craig Walls 沃尔斯 , 张卫滨 , 人民邮电出版社 , 2016-4-1 , CNY 89.00,8.2,576,https://book.douban.com/subject/26767354/
Redis设计与实现,黄健宏 , 机械工业出版社 , 机械工业出版社 , 2014-6 , 79.00,8.5,1007,https://book.douban.com/subject/25900156/
SQL基础教程,MICK , 孙淼、罗勇 , 人民邮电出版社 , 2017-6-1 , CNY 79.00,9.0,331,https://book.douban.com/subject/27055712/
程序员面试金典（第6版）,Gayle Laakmann McDowell , 刘博楠、赵鹏飞、李琳骁、漆犇 , 人民邮电出版社 , 2019-9-18 , 149.00元,9.2,22,https://book.douban.com/subject/34813624/
软技能,John Sonmez , 王小刚 , 人民邮电出版社 , 2016-7 , 59.00元,8.0,1258,https://book.douban.com/subject/26835090/
MySQL技术内幕,姜承尧 , 机械工业出版社 , 机械工业出版社 , 2013-5 , 79.00元,8.5,412,https://book.douban.com/subject/24708143/
算法导论（原书第3版）,Thomas H.Cormen、Charles E.Leiserson、Ronald L.Rivest、Clifford Stein , 殷建平、徐云、王刚、刘晓光、苏明、邹恒明、王宏志 , 机械工业出版社 , 2012-12 , 128.00元,9.2,1041,https://book.douban.com/subject/20432061/
图解HTTP,【日】上野宣 , 于均良 , 人民邮电出版社 , 2014-4-15 , 49.00元,8.1,2516,https://book.douban.com/subject/25863515/
深度学习入门,[ 日］  斋藤康毅 , 陆宇杰 , 人民邮电出版社 , 2018-7 , 59.00元,9.4,542,https://book.douban.com/subject/30270959/
SQL必知必会,福达 (Ben Forta) , 钟鸣、刘晓霞 , 人民邮电出版社 , 2013-5-1 , 29.00元,8.5,1498,https://book.douban.com/subject/24250054/
架构整洁之道,【美】Robert C. Martin（罗伯特 C. 马丁） , 电子工业出版社 , 电子工业出版社 , 2018-9 , 99.00元,8.7,359,https://book.douban.com/subject/30333919/
UNIX环境高级编程,W.Richard Stevens、Stephen A.Rago , 尤晋元、张亚英、戚正伟 , 人民邮电出版社 , 2006年 , 99.00元,9.4,2280,https://book.douban.com/subject/1788421/
代码整洁之道:程序员的职业素养,罗伯特·C.马丁 (Robert C.Martin) , 余晟、章显洲 , 人民邮电出版社 , 2016-9-1 , 49.00元,8.8,253,https://book.douban.com/subject/26919457/
Effective Python,布雷特·斯拉特金（Brett Slatkin） , 爱飞翔 , 机械工业出版社 , 2016-1 , 59,9.0,260,https://book.douban.com/subject/26709315/
算法导论,[美] Thomas H. Cormen、Charles E. Leiserson、Ronald L. Rivest、Clifford Stein , 高等教育出版社 , 高等教育出版社 , 2002-5 , 68.00元,9.5,924,https://book.douban.com/subject/1152912/
软技能2软件开发者职业生涯指南,[美] 约翰·森梅兹 , 王小刚 , 人民邮电出版社 , 2020-5-1 , 99,9.0,24,https://book.douban.com/subject/35043940/
Java并发编程实战,Brian Goetz、Tim Peierls、Joshua Bloch、Joseph Bowbeer、David Holmes、Doug Lea , 童云兰 , 机械工业出版社华章公司 , 2012-2 , 69.00元,9.0,1275,https://book.douban.com/subject/10484692/
剑指Offer,何海涛 , 电子工业出版社 , 电子工业出版社 , 2014-6-1 , CNY 55.00,9.2,226,https://book.douban.com/subject/25910559/
剑指Offer：名企面试官精讲典型编程题（第2版）,何海涛 , 电子工业出版社 , 电子工业出版社 , 2017-5 , 65.00,8.9,237,https://book.douban.com/subject/27008702/
UNIX环境高级编程（第3版）,史蒂文斯 (W.Richard Stevens)、拉戈 (Stephen A.Rago) , 戚正伟、张亚英、尤晋元 , 人民邮电出版社 , 2014-6-1 , 128.00元,9.5,369,https://book.douban.com/subject/25900403/
游戏开发：世嘉新人培训教材,[日]平山尚 , 罗水东 , 人民邮电出版社 , 2020-4 , 198.00元,9.8,16,https://book.douban.com/subject/34996720/
挑战程序设计竞赛,[日]秋叶拓哉、[日]岩田阳一、[日]北川宜稔 , 巫泽俊、庄俊元、李津羽 , 人民邮电出版社 , 2013-7-1 , CNY 79.00,9.0,287,https://book.douban.com/subject/24749842/
Java核心技术·卷 I（原书第10版）,[美] 凯.S.霍斯特曼（Cay S. Horstmann） , 周立新 等 , 机械工业出版社 , 2016-9 , CNY 119.00,8.3,474,https://book.douban.com/subject/26880667/
汇编语言(第3版),王爽 , 清华大学出版社 , 清华大学出版社 , 2013-9 , 36.00元,9.3,379,https://book.douban.com/subject/25726019/
数据结构与算法图解,[美]杰伊•温格罗 , 袁志鹏 , 人民邮电出版社 , 2019-4 , 49.00元,8.9,61,https://book.douban.com/subject/33377417/
程序是怎样跑起来的,[日] 矢泽久雄 , 李逢俊 , 人民邮电出版社 , 2015-4 , 39.00元,8.0,547,https://book.douban.com/subject/26365491/
领域驱动设计,埃文斯 , 赵俐、盛海艳、刘霞 , 人民邮电出版社 , 2010-11 , 69.00元,9.2,210,https://book.douban.com/subject/5344973/
Python神经网络编程,[英]塔里克·拉希德（Tariq Rashid） , 林赐 , 人民邮电出版社 , 2018-4 , 69.00元,9.2,476,https://book.douban.com/subject/30192800/
利用Python进行数据分析 原书第2版,Wes McKinney , 徐敬一 , 机械工业出版社 , 2018-7 , 119,8.2,284,https://book.douban.com/subject/30283996/
计算机系统要素,Noam Nisan、Shimon Schocken , 周维、宋磊、陈曦 , 电子工业出版社 , 2007-01-01 , 45.00元,9.1,196,https://book.douban.com/subject/1998341/
修改代码的艺术,Michael Feathers , 刘未鹏 , 人民邮电出版社 , 2007-09-25 , 59.00元,8.2,289,https://book.douban.com/subject/2248759/
第一行代码(第3版),郭霖 , 人民邮电出版社 , 人民邮电出版社 , 2020-4 , 99.00元,9.5,19,https://book.douban.com/subject/34996842/
"""笨办法""学Python",肖 (Zed A.Shaw) , 王巍巍 , 人民邮电出版社 , 2014-11-1 , CNY 49.00,7.8,660,https://book.douban.com/subject/26264642/
Java 8实战,厄马(Raoul-Gabriel Urma)、弗斯科(Mario Fusco)、米克罗夫特(Alan Mycroft) , 陆明刚、劳佳 , 人民邮电出版社 , 2016-4-1 , CNY 79.00,9.3,470,https://book.douban.com/subject/26772632/
Structure and Interpretation of Computer Programs - 2nd Edition (MIT),Harold Abelson、Gerald Jay Sussman , The MIT Press , The MIT Press , 1996-7-25 , USD 145.56,9.6,681,https://book.douban.com/subject/1451622/
计算机网络（原书第7版）,James F. Kurose、Keith W. Ross , 陈鸣 , 机械工业出版社 , 2018-6 , 89.00元,9.2,213,https://book.douban.com/subject/30280001/
软件随想录,Joel Spolsky , 阮一峰 , 人民邮电出版社 , 2009 , 49.00元,8.7,2323,https://book.douban.com/subject/4163938/
C Primer Plus,Stephen Prata、云巅工作室 , 云巅工作室 , 人民邮电出版社 , 2005-2-1 , 60.00元,9.1,1879,https://book.douban.com/subject/1240002/
Clean Architecture,Robert C. Martin , Prentice Hall , Prentice Hall , 2017-9-20 , USD 34.99,8.8,145,https://book.douban.com/subject/26915970/
深入理解Nginx（第2版）,陶辉 , 机械工业出版社 , 机械工业出版社 , 2016-2 , 99.00元,8.7,127,https://book.douban.com/subject/26745255/
操作系统导论,[美] 雷姆兹·H.阿帕希杜塞尔（ Remzi H. Arpaci-Dusseau）、[美]安德莉亚·C.阿帕希杜塞尔（Andrea C. Arpaci-Dusseau） , 王海鹏 ,异步社区 , 2019-6 , 119.00,9.1,164,https://book.douban.com/subject/33463930/
Java并发编程之美,翟陆续、薛宾田 , 2018-10 ,翟陆续、薛宾田 , 2018-10 , 89,8.3,66,https://book.douban.com/subject/30351286/
代码精进之路 从码农到工匠,张建飞 , 人民邮电出版社 , 人民邮电出版社 , 2020-1-1 , 69,8.4,31,https://book.douban.com/subject/34922776/
像计算机科学家一样思考Python (第2版),[美] 艾伦 B. 唐尼 , 赵普明 , 人民邮电出版社 , 2016-7 , 49.00,8.6,148,https://book.douban.com/subject/26870407/
Linux命令行与shell脚本编程大全（第3版）,[美]布鲁姆，布雷斯纳汉 , 门佳、武海峰 , 人民邮电出版社 , 2016-8 , 109.00元,9.0,242,https://book.douban.com/subject/26854226/
Python基础教程（第2版）,Magnus Lie Hetland , 司维、曾军崴、谭颖华 , 人民邮电出版社 , 2010-7 , 69.00元,8.0,1792,https://book.douban.com/subject/4866934/
穿越计算机的迷雾,李忠 , 电子工业出版社 , 电子工业出版社 , 2011-1 , 36.00元,9.0,419,https://book.douban.com/subject/5432475/
高性能MySQL,施瓦茨 (Baron Schwartz)、扎伊采夫 (Peter Zaitsev)、特卡琴科 (Vadim Tkachenko) ," 宁海元、周振兴、彭立勋、翟卫祥,刘辉 ", 电子工业出版社 , 2013-5-1 , 128.00元,9.3,742,https://book.douban.com/subject/23008813/
敏捷软件开发,Robert C. Martin , 邓辉 , 清华大学出版社 , 2003-09-01 , 59.00元,9.0,1419,https://book.douban.com/subject/1140457/
图解密码技术,[日] 结城浩 , 周自恒 , 人民邮电出版社 , 2014-12 , 79.00元,9.1,340,https://book.douban.com/subject/26265544/
游戏引擎架构,[美] Jason Gregory (杰森.格雷戈瑞) , 叶劲峰 , 电子工业出版社 , 2014-1 , 128.00元,9.1,337,https://book.douban.com/subject/25815142/
只是为了好玩,Linus Torvalds、David Diamond , 陈少芸 , 人民邮电出版社 , 2014-7 , 49.00 元,8.2,798,https://book.douban.com/subject/25930025/
大话数据结构,程杰 , 清华大学出版社 , 清华大学出版社 , 2011-6 , 59.00元,7.9,1321,https://book.douban.com/subject/6424904/
高效程序员的45个习惯,Venkat Subramaniam、Andy Hunt , 钱安川、郑柯 , 人民邮电出版社 , 2010-01 , 35.00元,8.2,1144,https://book.douban.com/subject/4164024/
C语言程序设计,K. N. King , 吕秀锋、黄倩 , 人民邮电出版社 , 2010-4-1 , 79.00元,9.3,426,https://book.douban.com/subject/4279678/
Python 3网络爬虫开发实战,崔庆才 , 人民邮电出版社 , 人民邮电出版社 , 2018-4 , 99,9.0,368,https://book.douban.com/subject/30175598/
程序员修炼之道,Andrew Hunt、David Thomas , 马维达 , 电子工业出版社 , 2011-1 , 55.00元,8.8,1057,https://book.douban.com/subject/5387402/
漫画算法：小灰的算法之旅,魏梦舒 , 电子工业出版社 , 电子工业出版社 , 2019-5 , 79.00元,8.6,230,https://book.douban.com/subject/33420587/
你不知道的JavaScript（上卷）,[美] Kyle Simpson , 赵望野、梁杰 , 人民邮电出版社 , 2015-4 , 49.00元,9.3,835,https://book.douban.com/subject/26351021/
编程人生,Peter Seibel , 图灵俱乐部 , 人民邮电出版社 , 2011-1-1 , 79.00元,8.5,596,https://book.douban.com/subject/5355285/
图解设计模式,结城浩 , 杨文轩 , 人民邮电出版社 , 2017-1-1 , CNY 79.00,8.7,140,https://book.douban.com/subject/26933281/
网络是怎样连接的,[日]户根勤 , 周自恒 , 人民邮电出版社 , 2017-1-1 , CNY 49.00,9.1,1058,https://book.douban.com/subject/26941639/
深入理解Java虚拟机（第2版）,周志明 , 机械工业出版社 , 机械工业出版社 , 2013-9-1 , 79.00元,9.0,1722,https://book.douban.com/subject/24722612/
Designing Data-Intensive Applications,Martin Kleppmann , O'Reilly Media , O'Reilly Media , 2017-4-2 , USD 44.99,9.7,709,https://book.douban.com/subject/26197294/
啊哈!算法,啊哈磊 , 人民邮电出版社 , 人民邮电出版社 , 2014-6-1 , 45.00元,7.7,493,https://book.douban.com/subject/25894685/
Orange'S:一个操作系统的实现,于渊 , 电子工业出版社 , 电子工业出版社 , 2009-6 , 69.00元,8.7,430,https://book.douban.com/subject/3735649/
The Go Programming Language,Brian W. Kernighan、Alan Donovan , Addison-Wesley Professional , Addison-Wesley Professional , 2015-11-23 , USD 39.99,9.3,297,https://book.douban.com/subject/26337545/
计算机程序设计艺术,Donald E. Knuth , 李伯民、范明、蒋爱军 , 人民邮电出版社 , 2016-1-1 , 198,9.6,33,https://book.douban.com/subject/26681685/
软件开发者路线图,Dave H. Hoover、Adewale Oshineye , 王江平 , 机械工业出版社 , 2010年9月 , 35.00元,8.4,468,https://book.douban.com/subject/4924164/
JavaScript DOM编程艺术 （第2版）,[英] Jeremy Keith、[加] Jeffrey Sambells , 杨涛、王建桥、杨晓云 等 , 人民邮电出版社 , 2011-4 , 49.00元,8.7,1625,https://book.douban.com/subject/6038371/
UNIX编程艺术,Eric S. Raymond , 姜宏、何源、蔡晓俊 , 电子工业出版社 , 2006-2 , 59.00元,9.0,2133,https://book.douban.com/subject/1467587/
冒号课堂,郑晖 , 电子工业出版社 , 电子工业出版社 , 2009-10 , 65.00元,8.9,573,https://book.douban.com/subject/4031906/
C陷阱与缺陷,凯尼格 , 高巍 , 人民邮电出版社 , 2008-2-1 , 30.00元,8.9,1363,https://book.douban.com/subject/2778632/
微服务架构设计模式,[美]　克里斯?理查森（Chris Richardson） , 喻勇　译 , 机械工业出版社 , 2019-5 , 139元,9.1,218,https://book.douban.com/subject/33425123/
现代操作系统（第3版）,Andrew S. Tanenbaum , 陈向群、马洪兵 , 机械工业出版社 , 2009-7 , 75.00元,8.9,767,https://book.douban.com/subject/3852290/
编码,查尔斯•佩措尔德 (Charles Petzold) , 左飞、薛佟佟 , 电子工业出版社 , 2012-10-1 , 59.00元,9.3,546,https://book.douban.com/subject/20260928/
调试九法,David J.Agans , 赵俐 , 人民邮电出版社 , 2010-12-7 , 35.00元,9.0,177,https://book.douban.com/subject/5376270/
码农翻身,刘欣 , 电子工业出版社 , 电子工业出版社 , 2018-6-1 , 69.00元,8.8,504,https://book.douban.com/subject/30231515/
Python Cookbook（第3版）,David M. Beazley、Brian K. Jones , 陈舸 , 人民邮电出版社 , 2015-5-1 , 108.00元,9.3,283,https://book.douban.com/subject/26381341/
MySQL必知必会,[英] Ben Forta , 刘晓霞、钟鸣 , 人民邮电出版社 , 2009-1 , 39.00元,8.4,1380,https://book.douban.com/subject/3354490/
七周七语言,Bruce A.Tate , 巨成、戴玮、白明 , 人民邮电出版社 , 2012-5-8 , 59.00元,8.1,792,https://book.douban.com/subject/10555435/
JavaScript语言精粹,道格拉斯•克罗克福德 (Douglas Crockford) , 赵泽欣、鄢学鹍 , 电子工业出版社 , 2012-9-1 , 49.00元,9.1,403,https://book.douban.com/subject/11874748/
程序员代码面试指南（第2版）,左程云 , 电子工业出版社 , 电子工业出版社 , 2019-1-1 , 109.00元,8.8,30,https://book.douban.com/subject/30422021/
推荐系统实践,项亮 , 人民邮电出版社 , 人民邮电出版社 , 2012-6-1 , 49.00元,8.1,1862,https://book.douban.com/subject/10769749/
数据结构,邓俊辉 , 清华大学出版社 , 清华大学出版社 , 2013-9 , 39.00元,9.4,342,https://book.douban.com/subject/25859528/
C和指针,Kenneth A.Reek , 徐波 , 人民邮电出版社 , 2008 年4月 , 65.00元,9.0,1463,https://book.douban.com/subject/3012360/
程序员的思维修炼,Andy Hunt , 崔康 , 人民邮电出版社 , 2010-12-10 , 39.00元,8.4,1886,https://book.douban.com/subject/5372651/
疯狂的程序员,绝影 , 人民邮电出版社 , 人民邮电出版社 , 2008 , 35.00元,7.8,1882,https://book.douban.com/subject/3267945/
The Pragmatic Programmer,Andrew Hunt、David Thomas , Addison-Wesley Professional , Addison-Wesley Professional , 1999-10-30 , USD 49.99,8.9,333,https://book.douban.com/subject/1417047/
计算机程序设计艺术（第1卷）,[美] Donald E. Knuth , 清华大学出版社 , 清华大学出版社 , 2002-9 , 80.00元,9.4,480,https://book.douban.com/subject/1130500/
C语言编程：一本全面的C语言入门教程（第三版）,（美）Stephen Kochan , 张小潘 , 电子社博文视点资讯有限公司 , 2006年 , 59.00元,8.8,184,https://book.douban.com/subject/1786294/
C#图解教程,索利斯 (Daniel M.Solis) , 姚琪琳、苏林、朱晔 , 人民邮电出版社 , 2013-7-1 , 89.00元,9.3,149,https://book.douban.com/subject/24748698/
Kafka权威指南,Neha Narkhede、Gwen Shapira、Todd Palino , 薛命灯 , 人民邮电出版社 , 2017-12-26 , 69.00元,8.7,278,https://book.douban.com/subject/27665114/
Operating Systems,Remzi Arpaci-Dusseau、Andrea Arpaci-Dusseau , Arpaci-Dusseau Books , Arpaci-Dusseau Books , 2018-8-29 , USD 21.00,9.7,327,https://book.douban.com/subject/19973015/
C++ Primer Plus,Stephen Prata , 张海龙、袁国忠 , 人民邮电出版社 , 2012-6-19 , 99.00元,8.6,585,https://book.douban.com/subject/10789789/
微服务设计,[英] Sam Newman , 崔力强、张骏 , 人民邮电出版社 , 2016-5 , 69.00元,8.2,747,https://book.douban.com/subject/26772677/
A Byte of Python,Swaroop C H , Lulu Marketplace , Lulu Marketplace , 2008-10-1 , USD 27.98,8.7,1193,https://book.douban.com/subject/5948760/
深入理解Java虚拟机（第3版）,周志明 , 机械工业出版社 , 机械工业出版社 , 2019-12 , 129.00元,9.6,202,https://book.douban.com/subject/34907497/
代码大全,（美）Steve McConnell , 电子工业出版社 , 电子工业出版社 , 2008-1 , 148.00元,9.3,375,https://book.douban.com/subject/1951158/
程序员的数学,结城浩 , 管杰 , 人民邮电出版社 , 2012-10 , 49.00元,7.3,1086,https://book.douban.com/subject/19949020/
自制搜索引擎,[日]山田浩之、[日]末永匡 , 胡屹 , 人民邮电出版社 , 2016-1 , 39.00元,7.8,37,https://book.douban.com/subject/26681675/
黑客与画家,[美] Paul Graham , 阮一峰 , 人民邮电出版社 , 2013-10 , 69.00元,8.9,676,https://book.douban.com/subject/25724948/
Effective java 中文版（第2版）,Joshua Bloch , 俞黎敏 , 机械工业出版社 , 2009-1-1 , 52.00元,9.1,1668,https://book.douban.com/subject/3360807/
垃圾回收算法手册：自动内存管理的艺术,Richard Jones、Eliot Moss、Antony Hosking , 王雅光、薛迪 , 机械工业出版社 , 2016-3 , 139,8.2,27,https://book.douban.com/subject/26740958/
统计思维,[美] Allen B. Downey , 金迎 , 人民邮电出版社 , 2015-9 , 49.00元,8.1,24,https://book.douban.com/subject/26593825/
JavaScript设计模式与开发实践,曾探 , 人民邮电出版社 , 人民邮电出版社 , 2015-5 , 59.00元,9.1,411,https://book.douban.com/subject/26382780/
Redis 深度历险：核心原理与应用实践,钱文品 , 电子工业出版社 , 电子工业出版社 , 2019-1 , 79,8.4,218,https://book.douban.com/subject/30386804/
深入浅出Node.js,朴灵 , 人民邮电出版社 , 人民邮电出版社 , 2013-12-1 , 69.00元,8.6,995,https://book.douban.com/subject/25768396/
Redis开发与运维,付磊、张益军 , 机械工业出版社 , 机械工业出版社 , 2017-3-1 , 89.00,8.9,295,https://book.douban.com/subject/26971561/
现代编译原理,[美]Andrew W.Appel、[美]MaiaGinsburg , 赵克佳、黄春、沈志宇 , 人民邮电出版社 , 2018-4 , 89.00元,9.1,30,https://book.douban.com/subject/30191414/
Effective Modern C++,Scott Meyers , O'Reilly Media , O'Reilly Media , 2014-12 , USD 49.99,9.5,296,https://book.douban.com/subject/25923597/
Clean Architecture：软件架构与设计匠艺（英文版）,【美】Robert C. Martin（罗伯特·C·马丁） , 电子工业出版社 , 电子工业出版社 , 2018-7 , 109.00元,9.3,13,https://book.douban.com/subject/30290504/
Redis实战,Josiah L. Carlson , 黄健宏 , 黄健宏 , 人民邮电出版社 , 2015-10,8.0,402,https://book.douban.com/subject/26612779/
On Java 8,Bruce Eckel , MindView LLC , MindView LLC , 2017-6 , $57.00,9.3,56,https://book.douban.com/subject/30217317/
Effective C++,梅耶 (Scott Meyers) , 侯捷 , 电子工业出版社 , 2011-1-1 , 65.00元,9.5,712,https://book.douban.com/subject/5387403/
